smoothed loss,lr
0.3265920243168847,0.0001420693622060552
0.31900029472549574,0.00014308424970394234
0.3377575921379711,0.00014409913720182682
0.3365936853379556,0.0001451140246997113
0.3383893174243409,0.00014612891219759844
0.33779339411357556,0.00014714379969548293
0.30560740167696887,0.00014815868719336744
0.29098227091471046,0.00014917357469125458
0.3027118461755092,0.00015018846218913906
0.2831202818892141,0.00015120334968702354
0.2923969446771733,0.00015221823718491068
0.27962640576786935,0.00015323312468279516
0.2860523812232585,0.00015424801218067965
0.2632974606560207,0.00015526289967856413
0.28686788652789885,0.0001562777871764513
0.31793805936537023,0.00015729267467433578
0.29573670609443853,0.00015830756217222026
0.3074130045068222,0.0001593224496701074
0.28247500969504974,0.00016033733716799188
0.29452567707328525,0.00016135222466587637
0.3433711958792093,0.00016236711216376353
0.3307728038522627,0.00016338199966164802
0.3436652315690539,0.0001643968871595325
0.3363455448972719,0.00016541177465741964
0.35496806418319843,0.00016642666215530412
0.3470965748264019,0.0001674415496531886
0.39928011697400606,0.00016845643715107309
0.36095273575678666,0.00016947132464896025
0.3413747555533664,0.00017048621214684474
0.3316539233143819,0.00017150109964472922
0.34159627598251446,0.00017251598714261636
0.3418044391610268,0.00017353087464050084
0.3417122795850471,0.00017454576213838532
0.35354164120916015,0.00017556064963627246
0.3344966640262881,0.00017657553713415695
0.3163609669756157,0.00017759042463204143
0.3163205934485804,0.00017860531212992594
0.3065151892440328,0.00017962019962781308
0.2917273628582008,0.00018063508712569756
0.30729516648208677,0.00018164997462358204
0.27549103242520956,0.00018266486212146918
0.2860932496576664,0.00018367974961935367
0.27884984293692566,0.00018469463711723815
0.30369134171099077,0.00018570952461512531
0.32878632484508047,0.0001867244121130098
0.33720884035931026,0.00018773929961089428
0.36026593693817455,0.00018875418710878142
0.3533620627619807,0.0001897690746066659
0.33126928940598044,0.00019078396210455039
0.3111048035636256,0.00019179884960243487
0.2991102272522219,0.00019281373710032203
0.28426305129144736,0.00019382862459820652
0.3787812167327734,0.000194843512096091
0.3477937985595967,0.00019585839959397814
0.32834278616403784,0.00019687328709186262
0.33827466228083963,0.0001978881745897471
0.36508929497779363,0.00019890306208763424
0.3634590309205131,0.00019991794958551875
0.35379616231461186,0.00020093283708340324
0.38252793002716556,0.00020194772458129038
0.4013051549481698,0.00020296261207917486
0.39744075019259045,0.00020397749957705934
0.3923610955802504,0.00020499238707494383
0.40994114759190114,0.00020600727457283096
0.4582982030123332,0.00020702216207071545
0.4399834844756014,0.00020803704956859993
0.45087473776244225,0.0002090519370664871
0.41500571915549517,0.00021006682456437158
0.386986814332346,0.00021108171206225606
0.4036305367091019,0.0002120965995601432
0.3966823374540583,0.00021311148705802768
0.37353385729082234,0.00021412637455591217
0.35939941201597697,0.00021514126205379933
0.3640199394543191,0.00021615614955168382
0.34548170697841807,0.0002171710370495683
0.3188521073830427,0.00021818592454745278
0.3319107736406566,0.00021920081204533992
0.31535143814546596,0.0002202156995432244
0.29418467014680494,0.0002212305870411089
0.2846235009404039,0.00022224547453899605
0.2759473599888496,0.00022326036203688054
0.31204972091496885,0.00022427524953476502
0.3419492934002948,0.00022529013703265216
0.33617375642891506,0.00022630502453053664
0.3453392493791245,0.00022731991202842112
0.3146562274747581,0.0002283347995263056
0.29167517097421414,0.00022934968702419275
0.2797513232360516,0.00023036457452207726
0.3033463299854783,0.00023137946201996174
0.3186209631430457,0.00023239434951784888
0.3168029652013262,0.00023340923701573336
0.3133990360080306,0.00023442412451361784
0.3005315546416525,0.00023543901201150498
0.3035774258155254,0.00023645389950938947
0.3309056840243838,0.00023746878700727395
0.30758138949894126,0.00023848367450516112
0.29257576628703447,0.0002394985620030456
0.2771618283921764,0.00024051344950093008
0.31845914658977875,0.00024152833699881456
0.3190612203842345,0.0002425432244967017
0.29252905901002435,0.0002435581119945862
0.3368170003551447,0.0002445729994924707
0.3349377187457247,0.00024558788699035786
0.3331695653888832,0.0002466027744882423
0.3618385202005109,0.00024761766198612683
0.33747641792413396,0.000248632549484014
0.31233969668958034,0.00024964743698189845
0.3042710390918529,0.00025066232447978296
0.28316604830686853,0.0002516772119776701
0.2830515423446068,0.0002526920994755546
0.27973622036212037,0.00025370698697343904
0.3254003640193411,0.00025472187447132355
0.31704939931064197,0.0002557367619692107
0.3020048173620649,0.00025675164946709517
0.2800168241941411,0.0002577665369649797
0.3038332578248564,0.0002587814244628668
0.31972950432354474,0.0002597963119607513
0.32882825520558573,0.00026081119945863576
0.3144069869273775,0.0002618260869565229
0.3411975231928725,0.0002628409744544074
0.33520986653670465,0.0002638558619522919
0.42358458453261694,0.0002648707494501764
0.43187432021970623,0.0002658856369480635
0.3988502624120321,0.000266900524445948
0.35993351956097336,0.0002679154119438325
0.3290956391484583,0.00026893029944171965
0.31567231405504903,0.0002699451869396041
0.32174494138342824,0.0002709600744374886
0.29344382600770547,0.0002719749619353758
0.3046728528879973,0.00027298984943326023
0.32483688651266834,0.00027400473693114474
0.32500743197395915,0.00027501962442903186
0.3072497075954637,0.00027603451192691637
0.2845899384148567,0.0002770493994248008
0.3156163689237952,0.00027806428692268533
0.34939487550593373,0.0002790791744205725
0.44296004989891813,0.00028009406191845695
0.41673664147972717,0.00028110894941634146
0.4429110478982898,0.0002821238369142286
0.4090467426479317,0.0002831387244121131
0.38038125302795234,0.00028415361190999754
0.3964801940632158,0.0002851684994078847
0.399329953456902,0.0002861833869057692
0.38963298842508276,0.0002871982744036537
0.39974803006806914,0.00028821316190154084
0.38184129815227946,0.0002892280493994253
0.4062638014231298,0.0002902429368973098
0.3685399853924254,0.00029125782439519426
0.36285852501705007,0.0002922727118930814
0.395955424387572,0.0002932875993909659
0.38485828906640834,0.0002943024868888504
0.39712416029250963,0.00029531737438673756
0.38225712495069775,0.000296332261884622
0.37328584684547644,0.0002973471493825065
0.37623090301844964,0.00029836203688039364
0.3459438324363509,0.00029937692437827815
0.3381715131117089,0.0003003918118761626
0.33191792466745246,0.0003014066993740471
0.34555345017516986,0.0003024215868719343
0.3310587703291923,0.00030343647436981873
0.3373002886060357,0.00030445136186770324
0.31740964883831985,0.00030546624936559036
0.31880428142760475,0.00030648113686347487
0.32107550102404186,0.0003074960243613593
0.3088357762331282,0.0003085109118592465
0.29737019068674364,0.000309525799357131
0.2862273804479926,0.00031054068685501545
0.29841801342440366,0.0003115555743529026
0.30366027805863,0.0003125704618507871
0.32252625587509615,0.0003135853493486716
0.35820647051276006,0.00031460023684655604
0.3510757543273071,0.0003156151243444432
0.3082130885225375,0.0003166300118423277
0.29841333318566,0.0003176448993402122
0.2944265877311605,0.00031865978683809934
0.3250146428827586,0.0003196746743359838
0.3341335531142666,0.0003206895618338683
0.3321450194571268,0.0003217044493317554
0.2965222023609361,0.00032271933682963993
0.2797354388382499,0.0003237342243275244
0.2628745379564337,0.00032474911182541155
0.28423823257423814,0.00032576399932329606
0.29980571142941614,0.0003267788868211805
0.2764760013191692,0.000327793774319065
0.2759899004911417,0.00032880866181695214
0.3060062730006404,0.00032982354931483665
0.31032271215852325,0.0003308384368127211
0.31686054094263894,0.00033185332431060827
0.3389582508693455,0.0003328682118084928
0.3491071302803611,0.00033388309930637724
0.3179609617878799,0.0003348979868042644
0.30796687533774414,0.00033591287430214886
0.31664894406253846,0.00033692776180003337
0.3101068606714785,0.00033794264929792054
0.3162007229121828,0.000338957536795805
0.3501086391283913,0.0003399724242936895
0.3547912543832337,0.00034098731179157396
0.34890437172405525,0.0003420021992894611
0.3226045880441078,0.0003430170867873456
0.30709501415286133,0.0003440319742852301
0.29915747093990386,0.0003450468617831172
0.3066153887735601,0.0003460617492810017
0.33635377795114485,0.0003470766367788862
0.30906700122844677,0.00034809152427677333
0.31899321499261457,0.00034910641177465784
0.3196397099716918,0.0003501212992725423
0.31177484781133785,0.0003511361867704268
0.2983169121788951,0.0003521510742683139
0.28030082390682004,0.00035316596176619843
0.26672112787545604,0.0003541808492640829
0.30580281491900196,0.00035519573676197005
0.33499063869972795,0.00035621062425985456
0.38669322983948207,0.000357225511757739
0.3602969035031622,0.0003582403992556262
0.35275999184626144,0.00035925528675351064
0.34629881760420644,0.00036027017425139515
0.32650782172634,0.0003612850617492823
0.35146668557130334,0.0003622999492471668
0.3629684329335136,0.0003633148367450513
0.3580189788583313,0.00036432972424293574
0.378641175766261,0.0003653446117408229
0.3890304466402305,0.00036635949923870736
0.36396481198595154,0.00036737438673659187
0.35660032115400786,0.00036838927423447904
0.34273530786848827,0.0003694041617323635
0.35692495302849425,0.000370419049230248
0.3182136193632556,0.0003714339367281351
0.3141544759845315,0.0003724488242260196
0.32379970555111404,0.0003734637117239041
0.3009441006549568,0.0003744785992217886
0.3538518634135223,0.0003754934867196757
0.3535275885816174,0.0003765083742175602
0.33811117842640537,0.0003775232617154447
0.32939971196529116,0.00037853814921333184
0.30027462508580566,0.00037955303671121635
0.30422894927900224,0.0003805679242091008
0.3531648180726464,0.00038158281170698797
0.3299897223189112,0.0003825976992048724
0.34093260045644735,0.00038361258670275693
0.3583664896154173,0.0003846274742006441
0.368936956092816,0.00038564236169852856
0.3416765333534093,0.00038665724919641307
0.32034446607596173,0.0003876721366942975
0.3363511408215085,0.0003886870241921847
0.42163042981190046,0.00038970191169006914
0.4272164603770778,0.00039071679918795365
0.47494010136135467,0.0003917316866858408
0.44667371714598375,0.0003927465741837253
0.4057595221558129,0.0003937614616816098
0.4088489960319929,0.0003947763491794969
0.4131679138093895,0.0003957912366773814
0.40777267023322633,0.00039680612417526586
0.3773159047317318,0.00039782101167315303
0.3285339085540622,0.00039883589917103754
0.32325662837675806,0.000399850786668922
0.3110131574968624,0.0004008656741668065
0.3067297004302445,0.0004018805616646936
0.31509931386630563,0.00040289544916257813
0.29314770103391674,0.0004039103366604626
0.2866786980700228,0.00040492522415834975
0.2780082614478853,0.0004059401116562342
0.28076356182554457,0.0004069549991541187
0.3136668108309038,0.0004079698866520059
0.36502049385744156,0.00040898477414989034
0.3342819652496801,0.00040999966164777485
0.3096325599383534,0.00041101454914566196
0.3095167023524619,0.00041202943664354647
0.3461170349585992,0.0004130443241414309
0.3351975384607301,0.00041405921163931544
0.3280629637443531,0.0004150740991372026
0.34921401521392736,0.00041608898663508706
0.3291699421868966,0.00041710387413297157
0.34833952049146066,0.0004181187616308587
0.3215235114870864,0.0004191336491287432
0.33386106020437867,0.00042014853662662765
0.3352950273055012,0.0004211634241245148
0.3351807819285532,0.0004221783116223993
0.3554834128601186,0.0004231931991202838
0.33115796754223764,0.0004242080866181683
0.2984180808819346,0.0004252229741160554
0.2825910467511028,0.0004262378616139399
0.3211392119412112,0.00042725274911182437
0.3476823651698818,0.00042826763660971153
0.36865697573881073,0.00042928252410759604
0.34022064623245185,0.0004302974116054805
0.35254774186618004,0.00043131229910336766
0.337195813207681,0.0004323271866012521
0.35018207394985756,0.00043334207409913663
0.36793797225879354,0.00043435696159702374
0.35862805653513846,0.00043537184909490825
0.3854274090838542,0.0004363867365927927
0.35255261752701683,0.0004374016240906772
0.34565988972740874,0.0004384165115885644
0.37326960003342236,0.00043943139908644884
0.354701248693196,0.00044044628658433335
0.32848661374070487,0.00044146117408222046
0.3751718221586406,0.00044247606158010497
0.3514344249949026,0.00044349094907798943
0.34662851133228684,0.0004445058365758766
0.35224715024853825,0.0004455207240737611
0.32735967755814455,0.00044653561157164556
0.28955577111641617,0.00044755049906953007
0.32579784827550295,0.0004485653865674172
0.3354613005091353,0.0004495802740653017
0.3399952506200158,0.00045059516156318615
0.3528091077149458,0.0004516100490610733
0.33363607439522325,0.0004526249365589578
0.3335268430958142,0.0004536398240568423
0.311219677968816,0.00045465471155472945
0.3343442206732401,0.0004556695990526139
0.33556393187459066,0.0004566844865504984
0.3382283421454092,0.0004576993740483855
0.3192270584581105,0.00045871426154627003
0.3522066861532377,0.00045972914904415454
0.32523680151639356,0.000460744036542039
0.35170330739925687,0.00046175892403992617
0.32753190308340696,0.0004627738115378106
0.3142825775108998,0.00046378869903569513
0.35068148078618566,0.00046480358653358224
0.3901170349287838,0.00046581847403146675
0.434395635618198,0.0004668333615293512
0.39829895654791836,0.0004678482490272384
0.36930373914618686,0.0004688631365251229
0.38173170572582404,0.00046987802402300734
0.3542109295611661,0.0004708929115208945
0.31893939196150156,0.00047190779901877896
0.33613365625604513,0.0004729226865166635
0.29770700423132995,0.00047393757401454793
0.30467455814847644,0.0004749524615124351
0.2876334129219794,0.0004759673490103196
0.30162457930608944,0.00047698223650820406
0.28853386487614596,0.00047799712400609123
0.2767161386891324,0.0004790120115039757
0.2900980140911833,0.0004800268990018602
0.2798579326190389,0.00048104178649974736
0.30319339560809433,0.0004820566739976318
0.3445432108826852,0.0004830715614955163
0.332508098855608,0.00048408644899340344
0.3337286327481217,0.00048510133649128795
0.32324527416228827,0.0004861162239891724
0.3518471436786618,0.0004871311114870569
0.32122438685798377,0.000488145998984944
0.31323412288589264,0.0004891608864828285
0.35986298504958936,0.000490175773980713
0.3885917320528856,0.0004911906614786002
0.39017861125304154,0.0004922055489764846
0.35360227356301827,0.0004932204364743692
0.3682889269188808,0.0004942353239722562
0.35680904399520297,0.0004952502114701408
0.3431305004053604,0.0004962650989680253
0.34422798259204956,0.0004972799864659097
0.3411037250609902,0.0004982948739637969
0.34208129042400576,0.0004993097614616813
0.3707917487145556,0.0005003246489595659
0.3665184144593154,0.000501339536457453
0.3460133305721978,0.0005023544239553375
0.3206956510967811,0.000503369311453222
0.2962719033342044,0.0005043841989511091
0.2901357277378591,0.0005053990864489936
0.31001623385311383,0.000506413973946878
0.3266325804643728,0.0005074288614447652
0.3335610678237993,0.0005084437489426497
0.3072430561337724,0.0005094586364405342
0.3129121299865925,0.0005104735239384187
0.3101641187098093,0.0005114884114363059
0.3032724876424843,0.0005125032989341903
0.3217560008542676,0.0005135181864320748
0.3579419100584141,0.0005145330739299619
0.34531723811638765,0.0005155479614278464
0.34432051264772745,0.000516562848925731
0.33042392081840777,0.000517577736423618
0.31194274681269285,0.0005185926239215026
0.33833042826222703,0.000519607511419387
0.34579323169364395,0.0005206223989172742
0.33994873115836677,0.0005216372864151587
0.327763809755795,0.0005226521739130431
0.35375793496398356,0.0005236670614109277
0.39178744729064485,0.0005246819489088147
0.36990134736460517,0.0005256968364066993
0.3327253486360079,0.0005267117239045838
0.3280335685129933,0.0005277266114024709
0.3190570847603459,0.0005287414989003554
0.3131876529385868,0.0005297563863982398
0.28402176627558257,0.000530771273896127
0.28796923859152623,0.0005317861613940115
0.29450322948482377,0.000532801048891896
0.3126975736028889,0.0005338159363897832
0.2831999861007483,0.0005348308238876676
0.2934168082718493,0.0005358457113855521
0.3199845693305684,0.0005368605988834366
0.2893545710480653,0.0005378754863813237
0.2841699606924409,0.0005388903738792082
0.30365225964777903,0.0005399052613770927
0.28631893331999175,0.0005409201488749799
0.2647558165406751,0.0005419350363728644
0.2529721836499824,0.0005429499238707488
0.2673239573043549,0.000543964811368636
0.3082217883429499,0.0005449796988665204
0.3214055249183632,0.0005459945863644049
0.31141135884040655,0.0005470094738622895
0.31984776888461164,0.0005480243613601765
0.3090335955951313,0.0005490392488580611
0.28504512355595435,0.0005500541363559455
0.3307275942633121,0.0005510690238538327
0.32335509830074066,0.0005520839113517172
0.31489148516143606,0.0005530987988496016
0.3067398411328415,0.0005541136863474888
0.27813222744423705,0.0005551285738453732
0.2924054244228884,0.0005561434613432578
0.31269985867092487,0.000557158348841145
0.289771354655818,0.0005581732363390294
0.28678893960348434,0.0005591881238369139
0.27551725738709504,0.0005602030113347983
0.29372382349543047,0.0005612178988326855
0.30032147913592877,0.00056223278633057
0.3534818923427091,0.0005632476738284545
0.3305557249747456,0.0005642625613263417
0.3124397777527762,0.0005652774488242261
0.2973349607396279,0.0005662923363221106
0.29954396418000495,0.0005673072238199978
0.291163434436045,0.0005683221113178822
0.33372805504013847,0.0005693369988157667
0.32366240809766256,0.0005703518863136512
0.3339700404040639,0.0005713667738115384
0.3672957184499601,0.0005723816613094229
0.36498054763365584,0.0005733965488073073
0.3438292495464389,0.0005744114363051945
0.3620327812079672,0.0005754263238030789
0.33825748178514514,0.0005764412113009634
0.3073341499817584,0.0005774560987988506
0.31985912530042443,0.000578470986296735
0.31700827525788716,0.0005794858737946196
0.32538757003731866,0.0005805007612925068
0.32925750237613793,0.0005815156487903912
0.33616195259022613,0.0005825305362882757
0.3217246920866005,0.0005835454237861601
0.3242793572745508,0.0005845603112840473
0.31063288790399124,0.0005855751987819317
0.2966945407185101,0.0005865900862798163
0.30241372683788487,0.0005876049737777035
0.27163117725964503,0.0005886198612755879
0.26977944651695984,0.0005896347487734724
0.27742005808713355,0.0005906496362713595
0.2811908179407304,0.000591664523769244
0.24831046741286802,0.0005926794112671285
0.2629426823542904,0.0005936942987650156
0.2711358572233829,0.0005947091862629002
0.25362966201218873,0.0005957240737607846
0.2393562852661841,0.0005967389612586691
0.2403697508033938,0.0005977538487565563
0.2367432822749477,0.0005987687362544407
0.22990691641692015,0.0005997836237523252
0.207537911671191,0.0006007985112502123
0.22624054538233246,0.0006018133987480969
0.2212073176067922,0.0006028282862459814
0.22059398344849374,0.0006038431737438685
0.25993904631690046,0.000604858061241753
0.2634861362882921,0.0006058729487396374
0.26261430127688,0.0006068878362375246
0.2887109867196699,0.0006079027237354091
0.29010105542035264,0.0006089176112332935
0.3024524542625059,0.0006099324987311781
0.3113289012857524,0.0006109473862290653
0.2935293811041711,0.0006119622737269497
0.3174961604657649,0.0006129771612248342
0.29451984349750515,0.0006139920487227213
0.3177664175340576,0.0006150069362206058
0.3110712563760315,0.0006160218237184902
0.2958928720766095,0.0006170367112163774
0.35257218492935405,0.000618051598714262
0.322629747493349,0.0006190664862121464
0.3507795077191055,0.0006200813737100309
0.3814071449936438,0.000621096261207918
0.37136189606197745,0.0006221111487058025
0.33134563538557743,0.000623126036203687
0.33662558415036564,0.0006241409237015741
0.3674196069916182,0.0006251558111994587
0.3496252827231164,0.0006261706986973431
0.37117846666845283,0.0006271855861952303
0.35609380888201875,0.0006282004736931148
0.3498329340398954,0.0006292153611909992
0.36693427316193955,0.0006302302486888864
0.3734078673668319,0.0006312451361867708
0.3359432999807687,0.0006322600236846554
0.3447332588448597,0.0006332749111825399
0.32717565755959144,0.000634289798680427
0.33390097269150254,0.0006353046861783115
0.3112462188699455,0.000636319573676196
0.2937815031130005,0.0006373344611740831
0.2973567716851941,0.0006383493486719676
0.3136484581291764,0.000639364236169852
0.3208645250845027,0.0006403791236677392
0.3192383203067837,0.0006413940111656238
0.3436089220172928,0.0006424088986635082
0.3742288758378638,0.0006434237861613927
0.3783731249985229,0.0006444386736592798
0.3690304826114282,0.0006454535611571643
0.33671539389401317,0.0006464684486550487
0.30392435879158686,0.0006474833361529359
0.3371567959836937,0.0006484982236508205
0.3255926974814588,0.0006495131111487049
0.35201103156419233,0.0006505279986465921
0.32111055485893597,0.0006515428861444766
0.31124574607602207,0.000652557773642361
0.30419607095711587,0.0006535726611402482
0.28638705915445617,0.0006545875486381326
0.27867222075648734,0.0006556024361360172
0.3207106728950153,0.0006566173236339017
0.33008810795140353,0.0006576322111317888
0.3024756722990043,0.0006586470986296733
0.2943025738671118,0.0006596619861275577
0.298141323381638,0.0006606768736254449
0.30963118700502357,0.0006616917611233294
0.3045595433578336,0.0006627066486212139
0.2961025950324888,0.000663721536119101
0.33782397246458973,0.0006647364236169855
0.317857328344177,0.00066575131111487
0.32953789495530994,0.0006667661986127572
0.30388498932602626,0.0006677810861106416
0.29491462612535657,0.0006687959736085261
0.3092264835388351,0.0006698108611064105
0.3540679935098401,0.0006708257486042977
0.34056607274061135,0.0006718406361021823
0.3156827748842692,0.0006728555236000667
0.38392742165149496,0.0006738704110979539
0.3626570954976181,0.0006748852985958383
0.3813590848491748,0.0006759001860937228
0.3927677388227908,0.00067691507359161
0.4005810352354788,0.0006779299610894944
0.38137645381208607,0.000678944848587379
0.3564243265590378,0.000679959736085266
0.3225439954679257,0.0006809746235831506
0.33619162590353063,0.0006819895110810351
0.3313925397479405,0.0006830043985789195
0.31726763106058997,0.0006840192860768067
0.31943034296569,0.0006850341735746911
0.31552875570723826,0.0006860490610725757
0.31242472952421046,0.0006870639485704628
0.3007597408756855,0.0006880788360683473
0.33089240249516516,0.0006890937235662318
0.31312062725640893,0.0006901086110641189
0.3969634841697817,0.0006911234985620034
0.4495835360540871,0.0006921383860598879
0.3995051518403629,0.0006931532735577724
0.4164330590028079,0.0006941681610556595
0.4267148735728671,0.000695183048553544
0.41940229436610615,0.0006961979360514285
0.4032778267133592,0.0006972128235493157
0.38526683839705456,0.0006982277110472001
0.386531828185295,0.0006992425985450846
0.3831142591161529,0.0007002574860429717
0.39626594437940915,0.0007012723735408562
0.43137374364363357,0.0007022872610387408
0.40989594334782925,0.0007033021485366278
0.38249050517417404,0.0007043170360345124
0.3616779839161032,0.0007053319235323968
0.32790135901474904,0.0007063468110302813
0.30890407213611565,0.0007073616985281685
0.28233104784522983,0.0007083765860260529
0.27281628719357276,0.0007093914735239375
0.26715017991374035,0.0007104063610218245
0.2697618733812181,0.0007114212485197091
0.27800237385184035,0.0007124361360175936
0.2651218443930186,0.0007134510235154807
0.26664503572941123,0.0007144659110133652
0.24570235239315272,0.0007154807985112496
0.24340626896896553,0.0007164956860091368
0.25148998738510286,0.0007175105735070213
0.26149645877824523,0.0007185254610049058
0.2594020818308695,0.0007195403485027903
0.2370109919417464,0.0007205552360006774
0.25864305406479543,0.0007215701234985619
0.2805391495201469,0.0007225850109964464
0.30281543292788515,0.0007235998984943335
0.29134281522582256,0.000724614785992218
0.3111688061281068,0.0007256296734901025
0.3116577397762953,0.0007266445609879896
0.3002926453732823,0.0007276594484858742
0.2889251506156425,0.0007286743359837586
0.29350620673709715,0.0007296892234816458
0.28214749230236696,0.0007307041109795302
0.278838904963262,0.0007317189984774147
0.2811677950750408,0.0007327338859752993
0.3245324769123886,0.0007337487734731863
0.30574968882437503,0.0007347636609710709
0.2841581617040313,0.0007357785484689553
0.28085465941769894,0.0007367934359668425
0.28685700467382286,0.000737808323464727
0.32148289935711555,0.0007388232109626114
0.2934491505775732,0.0007398380984604986
0.2963483528736339,0.000740852985958383
0.30039968859697236,0.0007418678734562676
0.40518997726078715,0.0007428827609541521
0.3916335949678095,0.0007438976484520392
0.41052447155148764,0.0007449125359499237
